step,total_loss,yolo_loss,sa_loss,ca_loss
88,2.908249616622925,0.3408203125,0.256814181804657,-0.00142536626663059
89,2.928814649581909,0.326904296875,0.2602768540382385,-0.0017161353025585413
90,2.8870644569396973,0.286865234375,0.2600940465927124,-0.00148231431376189
91,2.8782236576080322,0.275146484375,0.2603844702243805,-0.001534824725240469
92,2.861185312271118,0.287841796875,0.2574104368686676,-0.0015214829472824931
93,2.9112026691436768,0.312255859375,0.2599732279777527,-0.0015712082386016846
94,2.9488303661346436,0.34326171875,0.2606341242790222,-0.001545239589177072
95,2.8973426818847656,0.27978515625,0.2618315815925598,-0.0015161538030952215
96,2.836090087890625,0.25244140625,0.2584497630596161,-0.0016981344670057297
97,2.865851640701294,0.2421875,0.2624411880970001,-0.0014955749502405524
98,2.873016595840454,0.2568359375,0.2616954445838928,-0.001547324936836958
99,2.8864128589630127,0.2451171875,0.2642037272453308,-0.0014833507593721151
